เรือ;reua ;ទូក
(รถ) แท็กซี่;(rót) táek-sêe ;រថ​យ​ន្ដ​តាក់ស៊ី
ต้นไม้;dtôn-máai ;ដើម​ឈើ
สัตว์;sàt ;សត្វ
สุนัข;sòo-nák;សត្វ​ឆ្កែ​មួយ​ក្បាល [ផ្លូវការ​]
หมา;măa;សត្វ​ឆ្កែ
แมว;maew ;ឆ្មា
นก;nók ;បក្សី
ปลา;bplaa ;ត្រី
อาหาร, ข้าว;aa-hăan, kâao;អាហារ
เมนู;may-noo;ម៉ឺនុយ
น้ำ;náam ;ទឹក
ผัก;pàk;បន្លែ
เนื้อ;néua ;សាច់
ไก่;gài ;សាច់​មាន់
เนื้อ (วัว);néua (wua);សាច់គោ
หมู;mŏo ;សាច់​ជ្រូក
ไข่;kài ;ស៊ុត
กาแฟ;gaa-fae ;កាហ្វេ
นม;nom ;ទឹកដោះគោ
อาหาร กลางวัน;aa-hăan glaang-wan;អាហារ​ថ្ងៃត្រង់ [ផ្លូវការ​]
อาหาร เที่ยง;aa-hăan tîang;អាហារ​ថ្ងៃត្រង់ [ផ្លូវការ​]
ข้าวเที่ยง;kâao-tîang;អាហារ​ថ្ងៃត្រង់
อาหารเช้า;aa-hăan-cháo ;អាហារ​ពេលព្រឹក [ផ្លូវការ​]
ข้าวเช้า;kâao-cháo;អាហារ​ពេលព្រឹក
ตอนเช้า;dton-cháo ;ពេលព្រឹក
ตอนบ่าย;dton-bàai ;ពេលរសៀល
ตอนกลางคืน;dton-glaang-keun;រាត្រី
ตอนเย็น;dton-yen ;ពេល​ល្ងាច
วัน;wan ;ទិវា
สัปดาห์;sàp-daa;ស​ប្តា​ហ៍ [ផ្លូវការ​]
อาทิตย์;aa-tít;ស​ប្តា​ហ៍
เดือน;deuan ;ខែ
ปี;bpee ;ឆ្នាំ
โทรศัพท์;toh-ra-sàp ;ទូរ​ស័​ព​ទ
วิทยุ;wít-ta-yóo ;វិទ្យុ
แอร์;ae;ម៉ាស៊ីនត្រជាក់ [ធម្មតា​]
เตียง;dtiang ;គ្រែដេក
ห้อง;hông ;បន្ទប់
ครัว;krua ;ផ្ទះបាយ
ห้องน้ำ;hông-náam ;បន្ទប់ទឹក​បង្គន់
โต๊ะ;dtó;តារាង
เก้าอี้;gâo-êe ;ប្រធាន
หน้าต่าง;nâa-dtàang ;បង្អួច
ประตู;bpra-dtoo ;ទ្វារ
พื้น;péun ;ជាន់
ฝาผนัง;făa-pa-năng ;ជញ្ជាំង
หลังคา;lăng-kaa ;ដំបូល
เพดาน;pay-daan ;ពិ​ដាន
เงิน;ngern ;បាន​លុយ
ธนาคาร;ta-naa-kaan ;ធនាគារ
ทอง;tong ;មាស
เงิน;ngern;ប្រាក់
ตลาด;dta-làat;ផ្សារ
โรง รถ;rohng rót ;យានដ្ឋាន
ถนน;ta-nŏn ;ផ្លូវ​លេខ
ทางหลวง;taang-lŭang;ផ្លូវ​ហាយ​វេ
แผนที่;păen-têe;ផែនទី
กระดาษ;gra-dàat ;ក្រដាស
ปากกา;bpàak-gaa ;ប៉ែន
พระอาทิตย์, ดวงอาทิตย์;prá-aa-tít, duang-aa-tít;ស៊ុន
ฝน;fŏn ;ភ្លៀង​ធ្លាក់
หิมะ;hì-má ;ព្រិល
เมฆ;mêk ;ពពក
หมอ;mŏr ;បណ្ឌិត
ยา;yaa ;វេជ្ជសាស្ត្រ
โรงพยาบาล;rohng-pa-yaa-baan ;មន្ទីរពេទ្យ
หมอฟัน;mŏr-fan ;ពេទ្យធ្មេញ
หน้า;nâa ;ការ​ប្រឈម​មុខ​នឹង
หัว;hŭa;ប្រមុខ
ขากรรไกร;kăa-gan-grai;ថ្គាម
ผม;pŏm ;សក់ (លើ​ក្បាល​)
ขน;kŏn;សក់ (នៅ​លើ​រាងកាយ​)
คอ;kor ;ក
เอว;eo ;ចង្កេះ
ท้อง;tóng;ក្រពះ​ពោះ
ขา;kăa ;ជើង
เท้า;táo;លោក Foot
(หัว) เข่า;(hŭa) kào ;ជង្គង់
ข้อเท้า;kôr-táo ;ក​ជើង
ต้นขา;dtôn-kăa;ភ្លៅ
นิ้วเท้า;níw-táo;ម្រាមជើង
แขน;kăen ;ដៃ
มือ;meu;ដៃ
(ข้อ) ศอก;(kôr) sòk ;កែងដៃ
นิ้ว (มือ);níw (meu);ម្រាមដៃ
ตา;dtaa ;ភ្នែក
หู;hŏo ;អៀ
จมูก;ja-mòok ;ច្រមុះ
ปาก;bpàak ;មាត់
ลิ้น;lín ;លៀន​អ​ណ្តា​ត
ฟัน;fan ;ធ្មេញ
เสื้อผ้า;sêua-pâa ;ស​ម្លៀ​ក​បំពាក់
เสื้อ;sêua ;អាវ
กางเกง;gaang-geng ;ខោ
กระโปรงชุด;gra-bprohng-chóot;ស​ម្លៀ​ក​បំពាក់
ชุด ชั้นใน;chóot chán-nai ;ខោ (underclothes​)
กางเกงใน;gaang-geng-nai;ខោ (underpants​)
รองเท้า;rong-táo ;ស្បែកជើង
เข็มขัด;kĕm-kàt ;ខ្សែ​ក្រ​វ៉ាត់
เสื้อโค้ต;sêua-coat;ថ្នាំ​កូត
หมวก;mùak ;មួក
ผ้าที่จะซัก;pâa-têe-jà-sák;បោកគក់
ร่ม;rôm ;ឆ័ត្រ
แว่น อ่านหนังสือ;wâen àan-năng-sĕu ;អាន​វ៉ែនតា
ถ้วย;tûay ;Cup បាន
แก้ว;gâew ;កញ្ចក់
จาน;jaan ;ចាន
ส้อม;sôm;សម
มีด;mêet ;កាំបិត
ช้อน;chón;ស្លាបព្រា
ผ้ากันเปื้อน;pâa-gan-bpêuan ;កន្សែង
อ่างอาบน้ำ;àang-àap-náam ;ការ​ងូត​ទឹ​ក (ធុង​)
อ่างล้างมือ;àang-láang-meu;លិច (បន្ទប់ទឹក​)
อ่างล้างจาน;àang-láang-jaan;លិច (ផ្ទះបាយ​)
ก๊อก (น้ำ);gók (náam);faucet
ผ้าห่ม;pâa-hòm ;ភួយ
หมอน;mŏn ;ខ្នើយ
หนังสือ;nang-sĕu ;សៀវភៅ
โทรศัพท์  ;toh-ra-sàp ;ទូរស័ព្ទ
ที่ทำงาน;têe-tam-ngaan ;ការិយាល័យ
อาคาร ;aa-kaan ;អគារ (សរសេរ​)
ตึก;dtèuk ;អគារ (និយាយ​)
รูปร่าง;rôop-râang ;រូបរាង
วงกลม;wong-glom ;រង្វង់
สี่เหลี่ยม, จัตุรัส;sèe-lìam, jàt-dtù-ràt;ការេ
กล่อง;glòng ;ប្រអប់
สี่เหลี่ยม ผืน ผ้า;sèe-lìam pĕun pâa;ចតុកោណ
สามเหลี่ยม;săam-lìam ;ត្រីកោណ
ความสูง;kwaam-sŏong;កម្ពស់
น้ำหนัก;nám-nàk;ទំ​ង​ន់
ผิว สัมผัส;pĭw săm-pàt;វាយនភាព (ទូទៅ​)
เนื้อผ้า;néua-pâa;វាយនភាព (ក​ណាត់​)
รสสัมผัส;rót-săm-pàt;វាយនភាព (អាហារ​)
เวลา;way-laa;ពេល​វេលា
ประเทศ อเมริกา;bpra-têt a-may-ri-gaa;សហរដ្ឋអាមេរិក
ประเทศ อังกฤษ;bpra-têt ang-grìt;ប្រទេស​អង់គ្លេស
ประเทศ ไทย;bprà-tâyt tai;ប្រទេស​ថៃ
ไทย  ;tai ;នៅ​ប្រទេស​ថៃ
ชื่อ;chêu;ឈ្មោះ
อาย;aa-yóo;អាយុ
กลับรถ ;glàp-rót;បត់​ត្រឡប់
ห้องน้ำ;hông-náam ;បង្គន់
และ;láe ;និង [ដែល​បាន​សរសេរ​]
กับ, แล้วก็;gàp, láew gôr;ហើយ​ការ
หรือ;rĕu ;ឬ (ពាក្យ​សួរ​)
ถ้า  ;tâa ;ប្រសិន​បើ​មាន
แต่;dtàe ;ប៉ុន្តែ
กับ;gàp ;ជាមួយ​នឹង​ការ
ถ้าไม่;tâa-mâi  ;លុះ​ត្រា​តែ (ប្រសិន​បើ​អ្នក​ធ្វើ​មិន​បាន ... )
ยกเว้น;yá-gà-wâyn;លុះ​ត្រា​តែ (លើក​លែង​តែ​ប្រសិន​បើ ... )
ก่อน;gòn ;មុន​ពេល
ถึง;tĕung;ទោះ​បី​ជា
อย่างไรก็ตาม;yàang-rai gôr-dtaam ;ទោះ​ជា​យ៉ាង​ណា [ដែល​បាន​សរសេរ​]
ยังไง ก็ตาม;yang-ngai gôr-dtaam;ទោះ​ជា​យ៉ាង​ណា
เนื่องจาก;nêuang-jàak ;ចាប់​តាំង​ពី​ការ [ដែល​បាន​សរសេរ​]
เพราะ;prór;ចាប់​តាំង​ពី​ការ
ดัง นั้น  ;dang nán;ហេតុនេះ​ហើយ​បាន​ជា [ដែល​បាន​សរសេរ​]
เพราะฉะนั้น;prór-chà-nán;ហេតុនេះ​ហើយ​បាន​ជា
เพราะ (ว่า);prór (wâa);ដោយ​សារ​តែ
หรือ (ว่า);rĕu (wâa);មិន​ថា
จนกระทั่ง;jon-gra-tâng ;រហូត​មក​ដល់
เพื่อที่ว่า;pêua-têe-wâa ;នៅ​ក្នុង​លំដាប់​នោះ [ផ្លូវការ​]
จะได้;jà dâai;នៅ​ក្នុង​លំដាប់​នោះ
ทันทีที่;tan-tee-têe ;បាន​ឆាប់​តាម​ដែល [ដែល​បាន​សរសេរ​]
พอ;por;បាន​ឆាប់​តាម​ដែល
เท่าที่;tâo-têe ;ដែល​វែង​ដូច​ដែល (ប្រវែង​, ចំនួន​ទឹកប្រាក់​)
ตราบใดที่  ;dtràap-dai-têe;ដែល​វែង​ដូច​ដែល (ស្ថានភាព​)
ในเมื่อ ... ก็ ... แล้ว ;nai-mêua ... gôr ... láew;ឥឡូវ​នេះ​ថា
หลัง;lăng;បន្ទាប់​ពី​ការ​, ក្រោយ
ดี;dee;ល្អ
ไม่ดี;mâi-dee;មិនល្អ
เลว;leo;អាក្រក់ (មនុស្ស​)
สูง;sŏong ;ឧត្តម
ต่ำ;dtàm ;ទាប
ใหญ่;yài ;ដែល​មាន​ទំហំ​ធំ
เล็ก;lék;តូច
หนา;năa ;ក្រាស់
บาง;baang;ស្តើង (មិន​ក្រាស់​, ឧ​ក្រដាស​)
ผอม;pŏm;ស្តើង (មិន​ធាត់​)
เหมือน;mĕuan ;ដូចគ្នា
แตกต่าง;dtàek-dtàang ;ផ្សេង​គ្នា
สว่าง;sa-wàang ;ពន្លឺ
มืด;mêut;ងងឹត
เบา;bao ;ពន្លឺ (ទម្ងន់​)
หนัก;nàk ;ធុន​ធ្ងន់
เต็ม;dtem ;ពេញ​លេញ (អវកាស​)
อิ่ม;ìm;ពេញ (នៃ​អាហារ​)
ว่าง, เปล่า;wâang, bplào;ទទេ
ร้อน;rón ;ក្តៅ​, ក្តៅ (អាកាសធាតុ​)
เย็น;yen ;ត្រជាក់ (ភេសជ្ជៈ​, អាហារ​, អាកាសធាតុ​, ល្ងាច​)
หนาว;năao;ត្រជាក់ (ក្តៅ​)
สวย;sŭay ;ស្អាត
น่าเกลียด;nâa-glìat ;អាក្រក់
อุ่น;òon ;ក្តៅ (ភេសជ្ជៈ​, អាហារ​, សី​តុ​ណ្ហា​ភាព​)
หลาย;lăai;មនុស្ស​ជា​ច្រើន
มาก;mâak ;ភាគ​ច្រើន [ផ្លូវការ​ដែល​បាន​សរសេរ​]
เยอะ;yúh;ភាគ​ច្រើន
ไม่กี่ + classifier;mâi-gèe ...;ចំនួន (មិន​ច្រើន​)
น้อย;nói ;តិចតួច (មិន​មាន​ច្រើន​)
เตี้ย;dtîa ;ខ្លី (មិន​មាន​កម្ពស់​ខ្ពស់​)
สั้น;sân ;ខ្លី (មិន​យូរ​)
ยาว;yaao;ឡុ​ង
ที่หนึ่ง, แรก;têe-nèung, râek;ដំបូង
อย่างแรก;yàang-râek;[n​] ដំបូង
สุดท้าย;sòot-táai ;ចុង​ក្រោយ​នេះ
บน;bon ;ខាង​លើ
ใต้;dtâi;ខាង​ក្រោម​នេះ
ก่อน, ล่วงหน้า;gòn, lûang-nâa;នៅ​ពេល​ខាង​មុខ
ข้างหลัง ;lăng ;នៅ​ពី​ក្រោយ
ใน;nai ;នៅ
นอก;nôk ;ចេញ
มีความสุข;mee-kwaam-sùk;សប្បាយ​រីក​រាយ
เศร้า, เสียใจ;sâo, sĭa-jai;ការ​សោក​ស្តា​យ
เร็ว;reo ;ដែល​មាន​ល្បឿន​លឿន
ช้า;cháa ;យឺត
ช้าช้า ;cháa-cháa ;យឺត
ง่าย;ngâai ;មាន​ភាព​ងាយ​ស្រួល
ยาก;yâak ;មាន​ការ​លំបាក
แข็ง;kăeng ;រឹង (វាយនភាព​)
ยาก;yâak;រឹង (ពិបាក​)
อ่อน, นุ่ม, นิ่ม;òn, nûm, nîm;ទន់
เปียก, แฉะ;bpìak, chàe;សើម
แห้ง;hâeng ;ស្ងួត
เรียบ;rîap ;ការ​រលូន
หยาบ;yàap ;រដុប
คับ;káp ;តឹង
หลวม;lŭam ;រលុង
ไกล;glai ;មក​ដល់​ពេល​នេះ
ใกล้;glâi ;នៅ​ជិត
อ่อน;òn ;វ័យ​ក្មេង
หนุ่ม;nòom ;វ័យ​ក្មេង (មនុស្ស​)
สาว;săao;វ័យ​ក្មេង (ស្ត្រី​ម្នាក់​)
แก่;gàe ;អាយុ (មនុស្ស​)
เก่า;gào;អាយុ (វត្ថុ​)
ใหม่;mài;ជា​ថ្មី
อ่อนแอ;òn-ae ;ការ​ចុះ​ខ្សោយ
แข็งแรง;kăeng-raeng;យ៉ាង​ខ្លាំង (រាងកាយ​ឧ​ទា​)
เข้มแข็ง;kêm-kăeng ;យ៉ាង​ខ្លាំង (ឧ​ទា​នឹង​)
ซ้าย;sáai ;ពី​ឆ្វេង
ขวา;kwăa ;នៅ​ខាង​ស្ដាំ
ขึ้น;kêun ;ឡើង​លើ
ลง;long ;ចុះ​ក្រោម
